# "Wavelength (A)" "Eff. trans."
5548.7 0.0017932331006985291
5549.400000000001 0.0017545070344597456
5550.1 0.0017908065175279732
5550.8 0.0018448401850299646
5551.5 0.0018576778696683274
5552.200000000001 0.0018440483592726052
5552.9 0.001898351977688326
5553.7 0.0019883987635188204
5554.400000000001 0.0019570341599435058
5555.1 0.002012703556316132
5555.8 0.0019589661414593225
5556.5 0.00203564470791368
5557.200000000001 0.0021098685847938496
5557.9 0.002042215909514075
5558.6 0.0021620053898486276
5559.299999999999 0.0021756598221693304
5560.0 0.002240609412314958
5560.700000000001 0.002291371676681514
5561.4 0.002294385966314067
5562.1 0.002315954116446469
5562.799999999999 0.0023888186736730275
5563.5 0.00236973243330327
5564.2 0.002434958177462696
5565.0 0.0025708565838190615
5565.700000000001 0.0026557300537675974
5566.4 0.002655472205183467
5567.1 0.00277581909549946
5567.799999999999 0.002811852694731326
5568.5 0.002750474077552439
5569.2 0.0028560887792216535
5569.9 0.0029682534964714877
5570.599999999999 0.003007290557674918
5571.3 0.003130372223582195
5572.0 0.003138848955240171
5572.7 0.0032406486035392802
5573.400000000001 0.0032747763309822447
5574.099999999999 0.0034025011967889337
5574.8 0.0034674654804999427
5575.5 0.0036077453548611516
5576.2 0.0036937234047308134
5576.900000000001 0.00378215837324994
5577.6 0.003922169519588555
5578.3 0.004009515234098091
5579.0 0.004132064439494801
5579.700000000001 0.004217229213765924
5580.4 0.004311673234612794
5581.2 0.004502998708338972
5581.900000000001 0.004614356758371278
5582.6 0.004744503787723179
5583.3 0.004969888457151908
5584.0 0.005100032476546564
5584.700000000001 0.005165773608693262
5585.4 0.005479022485026768
5586.1 0.005598519571767234
5586.799999999999 0.0057720465615203175
5587.5 0.0060285282457743635
5588.200000000001 0.00617885650726869
5588.9 0.006442428581057313
5589.6 0.006638869877812789
5590.299999999999 0.006873512108399264
5591.0 0.007101875892655184
5591.7 0.0074238335224532616
5592.4 0.007698580884349837
5593.099999999999 0.00799733831358397
5593.8 0.00826580415651308
5594.5 0.008634137622347104
5595.2 0.009014473688012075
5595.900000000001 0.009293221309274869
5596.599999999999 0.009639893212717599
5597.3 0.009978915130375568
5598.0 0.010312197361987718
5598.7 0.010861293405921582
5599.400000000001 0.011320061953601529
5600.1 0.011739528171046492
5600.8 0.012179445067216072
5601.5 0.0127855046313854
5602.200000000001 0.013337526541699122
5602.9 0.01390781182081365
5603.6 0.014520640773687326
5604.299999999999 0.015141363754222429
5605.0 0.01579917145742162
5605.700000000001 0.01654344079775447
5606.4 0.017381806590549446
5607.1 0.01810475311151517
5607.799999999999 0.01885932331157321
5608.5 0.01989021182968522
5609.2 0.0209319822058957
5609.9 0.021984906754116518
5610.599999999999 0.022925141978042837
5611.3 0.023905448449238934
5612.0 0.02513640603792297
5612.7 0.02644943193746576
5613.400000000001 0.027800334466418844
5614.099999999999 0.029147652115062525
5614.8 0.030585486673247866
5615.5 0.03233258327899542
5616.2 0.034040080661860955
5616.900000000001 0.03578925900972132
5617.6 0.037739125472631134
5618.3 0.03961093241421427
5619.0 0.0415694150085533
5619.700000000001 0.04391539161319474
5620.4 0.04640966396885948
5621.1 0.04864859566462938
5621.799999999999 0.051230270587154354
5622.5 0.05421685294727285
5623.200000000001 0.057111172763534584
5623.9 0.060120491522517645
5624.6 0.0635895012176754
5625.299999999999 0.06720021449150314
5626.0 0.07079964306918464
5626.7 0.07476328363231874
5627.4 0.07884379279194588
5628.099999999999 0.08313605939106135
5628.8 0.08782276966165191
5629.5 0.09269449153916315
5630.2 0.09774003746635446
5630.900000000001 0.10343356939715932
5631.599999999999 0.10885045576455094
5632.3 0.11470507782736787
5633.0 0.12111029626181434
5633.7 0.1279821103643569
5634.400000000001 0.13502113217061346
5635.1 0.14191981166184597
5635.8 0.1493949264351073
5636.5 0.1573518466906063
5637.1 0.16567965896658224
5637.799999999999 0.17479044272998243
5638.5 0.18386088763721847
5639.2 0.19300853017671946
5639.9 0.20258556909472134
5640.599999999999 0.21226097135034
5641.3 0.223791412637038
5642.0 0.23428475842161353
5642.7 0.24485080750871951
5643.400000000001 0.2568443455658094
5644.099999999999 0.2695110472313831
5644.8 0.2818273246164327
5645.5 0.2934224870081347
5646.2 0.3071806878773208
5646.900000000001 0.3204039151337401
5647.6 0.33444003427496477
5648.3 0.348034131821429
5649.0 0.3631080278041782
5649.700000000001 0.37705577612989855
5650.4 0.391881203536817
5651.1 0.40734088481056213
5651.799999999999 0.42277933299630144
5652.4 0.43866854148346124
5653.099999999999 0.45354729392206905
5653.8 0.46880953388347046
5654.5 0.4849904727589213
5655.2 0.4993619047683532
5655.900000000001 0.5148504231389726
5656.599999999999 0.5301918114823636
5657.3 0.5455713788434445
5658.0 0.5608030072450666
5658.7 0.5757104009884433
5659.400000000001 0.5883297505360726
5660.1 0.6026337168713792
5660.8 0.6147181285846989
5661.5 0.6287958324567094
5662.200000000001 0.6386655753869463
5662.9 0.6509345918617874
5663.5 0.6614523144324539
5664.2 0.6703777857073813
5664.9 0.6831230151230254
5665.599999999999 0.6903202275537996
5666.3 0.6992681918108108
5667.0 0.7051530963543793
5667.7 0.7121169148881276
5668.400000000001 0.7183067982360122
5669.099999999999 0.7227935432096739
5669.8 0.7279494741804811
5670.5 0.7320921161601016
5671.2 0.7362735731682692
5671.799999999999 0.736794150093008
5672.5 0.7397474042817456
5673.200000000001 0.7433156340853003
5673.9 0.7440301466046053
5674.6 0.7448388813065567
5675.299999999999 0.7469258891649011
5676.0 0.7482731124887954
5676.7 0.7478386962925528
5677.4 0.7482287788999624
5678.099999999999 0.7491265820308209
5678.8 0.7500148531705861
5679.5 0.7506269299737229
5680.1 0.7472959154068491
5680.8 0.7485224864563278
5681.5 0.7479246383771226
5682.200000000001 0.7459986490714331
5682.9 0.7465463640778185
5683.6 0.7467930501472558
5684.299999999999 0.7451518334334045
5685.0 0.7454418260689638
5685.700000000001 0.7456906900412953
5686.4 0.7455353315684696
5687.0 0.7435513617670821
5687.7 0.7439889880620709
5688.400000000001 0.7445437450628154
5689.099999999999 0.7417205790768363
5689.8 0.745010696049537
5690.5 0.7430793289476617
5691.2 0.7425404279594169
5691.900000000001 0.7456235585150996
5692.6 0.744701401295076
5693.200000000001 0.7452724527718707
5693.9 0.7451737462140315
5694.6 0.7444016706300506
5695.299999999999 0.7463241618081392
5696.0 0.7483953954746692
5696.7 0.7479630064960398
5697.4 0.7498073478057478
5698.099999999999 0.7499557226868314
5698.7 0.7499498523587593
5699.400000000001 0.7513363052216416
5700.1 0.7531983859048597
5700.8 0.7539662241025656
5701.5 0.7576169471554113
5702.200000000001 0.7582728446163313
5702.9 0.7592398366098877
5703.6 0.7595473318463027
5704.2 0.7619362436158977
5704.9 0.7643080787049631
5705.599999999999 0.7661263881206689
5706.3 0.7685402029210182
5707.0 0.7669155035653926
5707.7 0.7704219898596025
5708.400000000001 0.772940176044602
5709.099999999999 0.7723236868690349
5709.700000000001 0.7761537770545153
5710.4 0.7800144780633508
5711.1 0.7794745552100731
5711.799999999999 0.7818002080318296
5712.5 0.7844767527463617
5713.200000000001 0.7863676519899517
5713.9 0.7895514776159855
5714.5 0.7903817788706299
5715.2 0.7949544509240992
5715.900000000001 0.7976741211790871
5716.599999999999 0.7987990312172624
5717.3 0.8011907297195506
5718.0 0.80184081773278
5718.7 0.8045515538854072
5719.299999999999 0.806357207850868
5720.0 0.8085064970878282
5720.700000000001 0.808385093495926
5721.4 0.8136390279398491
5722.1 0.8146588573976685
5722.799999999999 0.8177987657918206
5723.400000000001 0.8189169662167205
5724.099999999999 0.820257440885626
5724.8 0.8216147812628094
5725.5 0.8253293757517592
5726.2 0.8242056331990953
5726.900000000001 0.8278957185438914
5727.5 0.8307852384047992
5728.200000000001 0.8310760191024431
5728.9 0.8346384358588782
5729.6 0.8336916251671559
5730.299999999999 0.8353825238293272
5731.0 0.8380240681377072
5731.599999999999 0.8390591022362838
5732.3 0.8389163963249763
5733.0 0.84328016840991
5733.7 0.8414924551135989
5734.400000000001 0.84133501896603
5735.1 0.8457811625438085
5735.700000000001 0.8470228024132058
5736.4 0.8457243148769223
5737.1 0.848695632917461
5737.799999999999 0.8514064997119657
5738.5 0.8517117280195027
5739.099999999999 0.8524155961404446
5739.8 0.8524138513858862
5740.5 0.8531973293351809
5741.2 0.8558173163206492
5741.900000000001 0.8554647394252533
5742.6 0.8546777639799779
5743.200000000001 0.8567825420599862
5743.9 0.8547010910007029
5744.6 0.8584070479682048
5745.299999999999 0.8585776334845544
5746.0 0.8584045210016179
5746.599999999999 0.8607147749717396
5747.3 0.860817519424132
5748.0 0.8596051660146129
5748.7 0.8610954411910314
5749.400000000001 0.860887180230944
5750.0 0.8594582751814626
5750.700000000001 0.8589556547381495
5751.4 0.8619588818587252
5752.1 0.8602330003971774
5752.799999999999 0.861689955343671
5753.400000000001 0.8611858829021677
5754.099999999999 0.8591746808684195
5754.8 0.8627261770310543
5755.5 0.8622633133625474
5756.2 0.8619202710341772
5756.799999999999 0.8623436662180274
5757.5 0.8609759846553752
5758.200000000001 0.8602103684088336
5758.9 0.8588484549708533
5759.5 0.8611239530995198
5760.2 0.8611869168773499
5760.900000000001 0.8619153337400546
5761.599999999999 0.8590374118672155
5762.3 0.8589476483133095
5762.9 0.8571974760170642
5763.6 0.8612742813928185
5764.299999999999 0.8574958204477647
5765.0 0.859436895925344
5765.599999999999 0.8600933122981603
5766.3 0.8590726879769564
5767.0 0.859335501030828
5767.7 0.855429562468303
5768.400000000001 0.8556352347988948
5769.0 0.8572839961437423
5769.700000000001 0.8572941782451883
5770.4 0.8575686240300622
5771.1 0.8554236983253439
5771.7 0.8559998424462256
5772.4 0.8586069294028726
5773.099999999999 0.8574605995442138
5773.8 0.8562470308194009
5774.400000000001 0.8533520919983181
5775.1 0.8549932530807032
5775.8 0.8552805569017166
5776.5 0.8536039231949153
5777.1 0.8553760074207066
5777.799999999999 0.8522682223003978
5778.5 0.854389868659379
5779.2 0.8540542917125895
5779.8 0.8496370557732539
5780.5 0.8514347336616812
5781.2 0.8515584266201698
5781.900000000001 0.8500492528135756
5782.5 0.8538053603564247
5783.200000000001 0.8512260356900155
5783.9 0.8504129726936803
5784.6 0.8515047266572523
5785.2 0.8521938306352537
5785.900000000001 0.851562349114471
5786.599999999999 0.8488453067663364
5787.3 0.849241505756138
5787.9 0.8510320514231869
5788.6 0.8489833502919344
5789.299999999999 0.8498475082262095
5790.0 0.8477035383439746
5790.599999999999 0.8499674764975139
5791.3 0.848893368307185
5792.0 0.8496399173581792
5792.6 0.8478484833112927
5793.3 0.8490139869814668
5794.0 0.8474920792499404
5794.700000000001 0.8486472341795197
5795.299999999999 0.846845472070783
5796.0 0.8468760686301741
5796.7 0.8488748365952196
5797.3 0.8474433074493603
5798.0 0.8466689426004874
5798.7 0.8467550723887118
5799.400000000001 0.8461369669371961
5800.0 0.8467873943470711
5800.700000000001 0.8463590283069944
5801.4 0.8441255797837661
5802.0 0.8464575006909186
5802.7 0.8472369689390502
5803.400000000001 0.8453783753899425
5804.099999999999 0.8451511849274566
5804.700000000001 0.8460253666062515
5805.4 0.845565703432725
5806.1 0.8455192647786863
5806.7 0.8462273895354838
5807.4 0.8451356476484431
5808.099999999999 0.8453851062242929
5808.8 0.8438085595614554
5809.400000000001 0.8440710698913695
5810.1 0.8451608471189245
5810.8 0.8463262944397069
5811.4 0.8464426213986702
5812.1 0.8438017464280014
5812.799999999999 0.8449911439875627
5813.400000000001 0.8441539129346
5814.099999999999 0.8437408685463361
5814.8 0.8434696484427906
5815.4 0.8427705430553261
5816.1 0.8439185902705738
5816.799999999999 0.843709707712729
5817.5 0.843609083222201
5818.099999999999 0.8436304883161135
5818.8 0.8427222567471716
5819.5 0.8435952366525128
5820.1 0.8439329181459535
5820.8 0.843049482215486
5821.5 0.8416546465987014
5822.1 0.8442704353714452
5822.799999999999 0.8440154683007194
5823.5 0.8420956572046785
5824.099999999999 0.8455629536378915
5824.8 0.8425406401423795
5825.5 0.8430110069058934
5826.1 0.8392421043967946
5826.799999999999 0.8442560794787348
5827.5 0.8435382066811851
5828.099999999999 0.8423844795644628
5828.8 0.8420609800071273
5829.5 0.8438846672100446
5830.1 0.8438391157064765
5830.8 0.840202387888819
5831.5 0.842252173428771
5832.1 0.8408797487400875
5832.799999999999 0.8434103217138584
5833.5 0.8421333247032355
5834.099999999999 0.8444124933840472
5834.8 0.8431376895077196
5835.5 0.8430629254535762
5836.1 0.8409199766495123
5836.799999999999 0.8396365516453206
5837.4 0.8413452889176892
5838.099999999999 0.8401138581382331
5838.8 0.8414975646089599
5839.400000000001 0.8414476890806699
5840.1 0.8404679816279896
5840.8 0.840101034981285
5841.4 0.8400664118095038
5842.1 0.8408718689921281
5842.799999999999 0.8409690916663565
5843.400000000001 0.8406871452417816
5844.099999999999 0.8387968950633219
5844.8 0.8387578334431232
5845.4 0.8389318985729637
5846.1 0.8424984558621242
5846.7 0.8381364573213879
5847.4 0.8404498600079701
5848.099999999999 0.8385855877971933
5848.7 0.8389171597190855
5849.400000000001 0.837922403883912
5850.1 0.8392305052789876
5850.700000000001 0.8384265679952914
5851.4 0.8389963286348188
5852.0 0.838670101069759
5852.7 0.8403788325321255
5853.400000000001 0.8387737001767805
5854.0 0.839322584499078
5854.700000000001 0.8398272875379591
5855.299999999999 0.8373388051247447
5856.0 0.8398738313201133
5856.7 0.8399287125228907
5857.3 0.8369793028314115
5858.0 0.8377929149671844
5858.7 0.8363698369284404
5859.299999999999 0.8394273875091527
5860.0 0.8393983017376889
5860.599999999999 0.8391341722719319
5861.3 0.8387115191862783
5862.0 0.8381033794748804
5862.6 0.8382496958213554
5863.3 0.8399245926706289
5863.9 0.8381050189937885
5864.6 0.8383669636510064
5865.299999999999 0.8378363708181494
5865.900000000001 0.8402903568495517
5866.599999999999 0.8391372181103023
5867.200000000001 0.8396952689741483
5867.9 0.8391948703066489
5868.6 0.8407037203877025
5869.2 0.8397657024834088
5869.9 0.8396232097827938
5870.5 0.8386588415985637
5871.2 0.8391954191287807
5871.799999999999 0.839592979841681
5872.5 0.8400188549639502
5873.200000000001 0.8399843260903642
5873.8 0.8399478542233663
5874.5 0.8416025832542462
5875.1 0.8394950633154593
5875.8 0.8399559953040531
5876.4 0.8400255758161085
5877.1 0.841245702143196
5877.799999999999 0.8430286765503844
5878.400000000001 0.8377816888641457
5879.099999999999 0.8423648431319609
5879.700000000001 0.8415359984926221
5880.4 0.8396872762945133
5881.0 0.8424851647633915
5881.7 0.8415546882594488
5882.4 0.8423121915382076
5883.0 0.844597438853927
5883.7 0.8434831666599605
5884.299999999999 0.8438621170667574
5885.0 0.8453294669700114
5885.599999999999 0.8455816925496283
5886.3 0.8464070749815844
5886.900000000001 0.8455858968834984
5887.6 0.845923783916292
5888.3 0.8448476389017475
5888.9 0.8462052904254984
5889.6 0.8464333239871112
5890.2 0.8459071634949327
5890.900000000001 0.8468994060649917
5891.5 0.8470586152368552
5892.200000000001 0.8479627422281939
5892.799999999999 0.8495616885500406
5893.5 0.8469713672213675
5894.099999999999 0.8492083235041346
5894.8 0.8502295555044527
5895.5 0.8490849779074908
5896.1 0.8509124491469757
5896.799999999999 0.8522106338246426
5897.4 0.8523637962606565
5898.099999999999 0.8514002823782069
5898.7 0.8529001000317568
5899.400000000001 0.852389465103367
5900.0 0.8553225783051136
5900.700000000001 0.8530596387439268
5901.3 0.8548180036217198
5902.0 0.8547970510646945
5902.6 0.8573477202837182
5903.3 0.8558505226104388
5903.9 0.8567088397550969
5904.6 0.853507422929694
5905.2 0.855338000442142
5905.900000000001 0.8557475837745169
5906.5 0.8563183056179581
5907.200000000001 0.8563408287383846
5907.799999999999 0.8574956334497447
5908.5 0.8596506643451579
5909.099999999999 0.8596967745610409
5909.8 0.8581580909443889
5910.4 0.8578818676457292
5911.1 0.8591224561294298
5911.7 0.8584593184652989
5912.4 0.8610309490066582
5913.0 0.8607333731300117
5913.7 0.85929499496277
5914.299999999999 0.8604979857794817
5915.0 0.8627019209136626
5915.599999999999 0.8630873690880116
5916.3 0.864772197154035
5916.900000000001 0.8631444489584919
5917.6 0.8624110956345593
5918.200000000001 0.863642660275235
5918.9 0.8647127007069119
5919.5 0.8640949439655629
5920.2 0.8633678353913894
5920.8 0.8657850263419258
5921.5 0.8651255982800138
5922.1 0.8652599193282674
5922.799999999999 0.8664832866390193
5923.400000000001 0.8664300660049552
5924.099999999999 0.8649076402709257
5924.700000000001 0.8674694886837379
5925.4 0.8663683617717893
5926.0 0.8659867923947955
5926.7 0.8667364195621869
5927.3 0.8661542508491215
5928.0 0.8677516710115979
5928.6 0.8662907246698687
5929.2 0.8673984257385773
5929.9 0.8663260845439209
5930.5 0.8678282004338309
5931.2 0.8683655621075327
5931.799999999999 0.867430291236616
5932.5 0.8673220818599746
5933.099999999999 0.8680628505454627
5933.8 0.8661459378336829
5934.400000000001 0.8685913103039189
5935.1 0.8674001565312124
5935.700000000001 0.8663773353779899
5936.4 0.8691760265557805
5937.0 0.8678876291388915
5937.6 0.869056545903834
5938.3 0.869653462744282
5938.9 0.8689182269590909
5939.6 0.8701381831144024
5940.2 0.8672331849424749
5940.900000000001 0.8698220916166666
5941.5 0.8683292465430273
5942.1 0.8665197050307063
5942.799999999999 0.8703397769946057
5943.400000000001 0.867661984804808
5944.099999999999 0.8669193547060885
5944.700000000001 0.8701580772489221
5945.4 0.8685713083889662
5946.0 0.8675783568889003
5946.7 0.8684378407140303
5947.3 0.8669221520906751
5947.9 0.8688283246707321
5948.6 0.8691653385938988
5949.2 0.8671981364514988
5949.9 0.8673812932360471
5950.5 0.8675846904086569
5951.1 0.8705452965961769
5951.799999999999 0.8700374488916887
5952.4 0.8687653325675634
5953.099999999999 0.8687041091130068
5953.7 0.8687571807156893
5954.400000000001 0.8697813842406705
5955.0 0.8678984659763255
5955.599999999999 0.8685525585711336
5956.3 0.8668603455419456
5956.900000000001 0.8701068942701984
5957.6 0.867464089246101
5958.200000000001 0.8665773676799293
5958.8 0.8681163620749512
5959.5 0.8675427438415741
5960.1 0.8683763140518687
5960.8 0.8661639409939986
5961.4 0.863874946921707
5962.0 0.8667087565028873
5962.7 0.8676499543221989
5963.3 0.8678360381310019
5964.0 0.8672945491543128
5964.6 0.8657490471887412
5965.2 0.8648868603082238
5965.900000000001 0.8668496548998565
5966.5 0.8664745079635754
5967.1 0.8670397187521067
5967.799999999999 0.865037505005513
5968.400000000001 0.8669759683541375
5969.099999999999 0.8674224157194244
5969.700000000001 0.8654229660419037
5970.299999999999 0.8671548077100527
5971.0 0.866246810682885
5971.599999999999 0.8655744153046496
5972.200000000001 0.8636941215257542
5972.9 0.8677422603653044
5973.5 0.8660916104498797
5974.2 0.868025226353941
5974.8 0.8643602709074141
5975.4 0.8648536674956059
5976.1 0.8664755541009598
5976.7 0.8662920527389798
5977.3 0.8665582476298829
5978.0 0.8659685688479364
5978.6 0.8641510199669354
5979.2 0.8660912110547455
5979.9 0.863384461799182
5980.5 0.8656384192518068
5981.1 0.8649216071810721
5981.799999999999 0.8656181830755196
5982.4 0.8661019763122179
5983.099999999999 0.8645068675519068
5983.7 0.8644054632783748
5984.299999999999 0.8649566271042712
5985.0 0.8645664649234756
5985.599999999999 0.8655748284238077
5986.2 0.8635451374582563
5986.900000000001 0.8639368511848898
5987.5 0.8658986973761169
5988.099999999999 0.8632619385978647
5988.8 0.8657752227511957
5989.400000000001 0.8650486275729083
5990.0 0.865019515259861
5990.700000000001 0.8660819243264812
5991.3 0.8656062321524665
5991.900000000001 0.8652595773151827
5992.6 0.8658593553647826
5993.200000000001 0.8653399561665985
5993.8 0.8657829100051445
5994.5 0.865950786904593
5995.1 0.8641624552350767
5995.700000000001 0.8644989357582521
5996.3 0.8661877045204531
5997.0 0.8655766259074157
5997.6 0.8668337657277062
5998.200000000001 0.8648551702219344
5998.9 0.8674797846258896
5999.5 0.8643500161032843
6000.1 0.8661923413287289
6000.8 0.8655115223587215
6001.4 0.8633334954323864
6002.0 0.8652387522516131
6002.7 0.8651657269982725
6003.3 0.8647048427138111
6003.9 0.8645508235058841
6004.5 0.8646493467094122
6005.2 0.864685105156188
6005.8 0.8648273891992948
6006.4 0.8640676353949799
6007.1 0.8651984223545581
6007.7 0.8630731956150973
6008.3 0.8657756495480552
6008.9 0.8649771027746306
6009.6 0.8661748580482569
6010.2 0.863328908506284
6010.8 0.8641374554580518
6011.5 0.862102731501727
6012.1 0.8634032121181477
6012.7 0.8638446644978255
6013.3 0.8655742893535084
6014.0 0.8644654120946595
6014.6 0.8630002643922402
6015.2 0.8673337469113409
6015.8 0.8635266713984088
6016.5 0.8645279617026715
6017.1 0.8653841249547699
6017.7 0.8634779733968406
6018.400000000001 0.8635231790826654
6019.0 0.8639710652284087
6019.6 0.863176024815824
6020.2 0.8633356394059751
6020.900000000001 0.863843355816431
6021.5 0.8647537109073704
6022.1 0.861869595162033
6022.7 0.8622170372997368
6023.400000000001 0.8622079742460294
6024.0 0.8652054010869807
6024.6 0.8623518657495879
6025.2 0.861556423251727
6025.900000000001 0.8611861486342609
6026.5 0.858619677555401
6027.1 0.8622839708799098
6027.7 0.8603401062378068
6028.400000000001 0.8603449152369779
6029.0 0.8594654583707981
6029.6 0.8588451364888996
6030.2 0.8601102292356478
6030.8 0.8622832138862235
6031.5 0.8589447348324399
6032.1 0.8595661191805646
6032.7 0.8577226735041168
6033.3 0.8574481281705614
6034.0 0.8564450569032686
6034.6 0.8578969355709716
6035.2 0.8577355390422525
6035.8 0.8557501657755135
6036.5 0.85614440679476
6037.1 0.8572190641625361
6037.7 0.8564893473149006
6038.3 0.8562428120023129
6038.9 0.8554407146508805
6039.6 0.8581019068843514
6040.2 0.8551440797394315
6040.8 0.8548607004579818
6041.4 0.8532444033382215
6042.0 0.8515695847900749
6042.7 0.8527379494208331
6043.3 0.8540353897128234
6043.9 0.8548958269600803
6044.5 0.8522805211105644
6045.1 0.8527843085757243
6045.8 0.8478714570174158
6046.4 0.8486394652477752
6047.0 0.8507514964046723
6047.6 0.8513499146524284
6048.200000000001 0.850235494136862
6048.9 0.8482533336071597
6049.5 0.8475325013405738
6050.1 0.848007279104708
6050.700000000001 0.8473908785535025
6051.3 0.8486902250838303
6051.900000000001 0.8465450857932146
6052.6 0.8471578188247404
6053.200000000001 0.8455985848207872
6053.8 0.8469549250282333
6054.400000000001 0.8457056522014298
6055.0 0.8446109656599916
6055.700000000001 0.845330542327039
6056.3 0.8439962388705813
6056.900000000001 0.8447267564716588
6057.5 0.8432461145413725
6058.099999999999 0.8426520230726973
6058.7 0.844172223898808
6059.400000000001 0.8428620787233472
6060.0 0.8421774843503703
6060.599999999999 0.8411258724644483
6061.2 0.8418964622570383
6061.799999999999 0.8433362948205132
6062.4 0.8417816210945899
6063.0 0.8390210575256732
6063.7 0.8398134834342846
6064.299999999999 0.8386538799643957
6064.9 0.8378046638184459
6065.5 0.8392772019176744
6066.1 0.8363627209728317
6066.7 0.8365941860563536
6067.3 0.8400305093517297
6068.0 0.8348576787176414
6068.6 0.8382760103288566
6069.2 0.8372995331866733
6069.8 0.8377393589818956
6070.4 0.8358897661442534
6071.0 0.836650728804483
6071.599999999999 0.8355594502678227
6072.3 0.836052297163906
6072.9 0.8367313758100547
6073.5 0.8353063169172346
6074.099999999999 0.8357870340583469
6074.700000000001 0.8348751961699984
6075.299999999999 0.8359200707593346
6075.900000000001 0.833746756689058
6076.5 0.8352148471918753
6077.1 0.8321994886101798
6077.799999999999 0.8321123421926504
6078.400000000001 0.8329753773479179
6079.0 0.8325798803166502
6079.6 0.8352679007680424
6080.2 0.8316453241376464
6080.8 0.8318662199007556
6081.4 0.8323412356966906
6082.0 0.8317509811570738
6082.6 0.8316586863926217
6083.3 0.8326587257731822
6083.9 0.8327072930398565
6084.5 0.8325589110380864
6085.1 0.8306152723575482
6085.700000000001 0.8354568493853963
6086.3 0.8335465434300565
6086.900000000001 0.8317489792288577
6087.5 0.8289053009861708
6088.099999999999 0.8347210015583223
6088.7 0.8324440381301352
6089.299999999999 0.8324433003333215
6090.0 0.8310654670574763
6090.599999999999 0.8335020104775335
6091.2 0.8338333360650203
6091.799999999999 0.8319492896081865
6092.4 0.8331248853656421
6093.0 0.8316520531673175
6093.6 0.8331496596701216
6094.2 0.831216700620355
6094.8 0.8324087625789144
6095.4 0.8334992276874906
6096.0 0.8292851060043449
6096.599999999999 0.8325514349906794
6097.200000000001 0.8323397177847545
6097.799999999999 0.832087111737217
6098.5 0.8326794798981929
6099.099999999999 0.833314234200642
6099.700000000001 0.8346405426743518
6100.299999999999 0.8331810210683692
6100.900000000001 0.8351417815221522
6101.5 0.8339620306456194
6102.1 0.8347745504742168
6102.7 0.8336638915706854
6103.3 0.8358863752192875
6103.9 0.8341318120471387
6104.5 0.8343732075178202
6105.1 0.8353045277295581
6105.700000000001 0.8349650957643349
6106.3 0.8355939326153794
6106.900000000001 0.8347322061870446
6107.5 0.835982415833421
6108.099999999999 0.8369859307586786
6108.7 0.836142902924013
6109.299999999999 0.8359775761099706
6109.9 0.8396822313875747
6110.5 0.8367244707915712
6111.1 0.8380885134810624
6111.7 0.8360280618498453
6112.3 0.8385415716123805
6112.9 0.8396946322962541
6113.5 0.8384723880183321
6114.099999999999 0.8395201068851829
6114.700000000001 0.8409007654057346
6115.299999999999 0.8413366227957653
6115.900000000001 0.838768773794855
6116.599999999999 0.8402842371092628
6117.200000000001 0.8404155536443874
6117.799999999999 0.8395225840967145
